40000 100000
2 19345 19905
2 21518 18293
2 33503 11438
2 12743 10888
2 32878 37881
2 17131 33311
2 37983 32278
2 7753 7014
2 24216 22824
2 7861 13954
2 31683 6680
2 27658 20951
2 38298 3240
2 12913 33224
2 27074 1194
2 17024 23694
2 28884 18161
2 20353 10676
2 38351 8296
2 18853 31287
2 35427 22467
2 22018 23831
2 14758 30990
2 39430 5909
2 21473 15478
2 34353 3826
2 25613 20728
2 33953 25116
2 23461 11319
2 8502 14029
2 7150 11004
2 33327 21010
2 13628 17541
2 27087 5474
2 24550 19537
2 26173 22266
2 37015 4875
2 6611 35814
2 32289 25656
2 14675 999
2 29047 306
2 11832 28591
2 25477 24030
2 28714 25886
2 11445 31214
2 17237 23508
2 12738 23695
2 23492 3632
2 31552 8417
2 24001 28536
2 15919 22169
2 39077 12019
2 20484 28968
2 20162 13408
2 34865 36981
2 19338 8151
2 12536 3171
2 6354 7984
2 11864 13866
2 34341 37869
2 13982 39269
2 14505 1048
2 36958 36988
2 4875 30236
2 9331 2134
2 31650 16659
2 26955 20407
2 10523 12085
2 10642 31426
2 5233 25561
2 23348 2044
2 17302 23901
2 29895 32998
2 11985 8348
2 38968 37923
2 7331 36943
2 6556 32939
2 1801 12207
2 12202 35369
2 37469 32892
2 34708 12570
2 38634 32963
2 28117 30212
2 21263 36246
2 11880 9452
2 154 36982
2 11804 7305
2 2163 15506
2 3161 2324
2 20958 30453
2 35494 10320
2 2573 1295
2 17384 12176
2 16038 30152
2 4908 25525
2 31215 17124
2 8040 19645
2 24379 7664
2 14369 39968
2 37646 18552
2 846 7016
2 3520 24963
2 13280 1912
2 32826 26825
2 19772 16949
2 32946 28309
2 33805 13804
2 34678 32971
2 6099 36969
2 5562 8960
2 26282 23357
2 32372 18599
2 14473 32573
2 31973 28374
2 12893 20006
2 3875 30425
2 15843 20435
2 6607 9437
2 23836 5353
2 28470 25119
2 20896 11364
2 24616 26462
2 25758 20632
2 33354 36415
2 7084 27051
2 4035 2690
2 19441 25103
2 5466 18401
2 19824 8679
2 39244 12700
2 10644 32903
2 19108 20031
2 20460 24150
2 25628 11379
2 16814 24757
2 37406 33597
2 27716 5615
2 35258 17292
2 35827 27616
2 13064 13153
2 18341 19739
2 12296 38342
2 24874 11621
2 15754 22733
2 22089 26842
2 12078 30744
2 7238 26250
2 20742 13797
2 27503 10740
2 14829 7361
2 21413 10638
2 90 29140
2 39730 4299
2 2641 10904
2 2110 16839
2 28176 24097
2 34270 16382
2 27889 28697
2 31131 36705
2 38175 24234
2 740 1183
2 11072 32730
2 17394 29132
2 23162 125
2 9114 25506
2 16272 20356
2 7597 4289
2 29184 16709
2 6554 38241
2 7639 24583
2 18708 14011
2 10435 30509
2 7629 13322
2 34304 19360
2 28519 28562
2 27942 12785
2 19571 29121
2 7079 13359
2 32914 23249
2 18377 33297
2 2585 29923
2 39831 19291
2 24866 5809
2 39921 12897
2 10955 30238
2 26944 2087
2 6327 39981
2 9051 37088
2 21812 3330
2 21834 36158
2 39932 24983
2 9082 16233
2 6035 18070
2 28861 27522
2 11584 1548
2 6457 35603
2 27614 38049
2 1859 38801
2 34634 37523
2 35302 33324
2 25112 35929
2 13328 5451
2 29309 33277
2 31179 17786
2 21275 9748
2 16568 18923
2 8907 5875
2 16371 16225
2 10837 38958
2 24822 27129
2 9918 14598
2 2275 35203
2 30690 21751
2 27915 11782
2 5163 1953
2 5770 30015
2 20922 3896
2 31818 26486
2 19088 19999
2 4395 8469
2 1906 19189
2 22973 1608
2 37764 24568
2 34079 25410
2 10876 23382
2 15259 25571
2 18371 754
2 18232 29509
2 836 37840
2 19157 33728
2 37732 35901
2 26950 14217
2 26667 17283
2 38035 32279
2 15603 12761
2 23600 13356
2 32257 20193
2 10626 27046
2 32139 31737
2 5955 20553
2 31892 16819
2 23330 17715
2 35874 11730
2 8969 18310
2 5877 31816
2 6406 598
2 18214 24996
2 16170 22801
2 37425 22783
2 1496 13459
2 33571 4249
2 35294 17149
2 26536 39748
2 9393 37578
2 37897 30732
2 7757 25419
2 20404 4743
2 8057 7673
2 8182 5451
2 23332 37119
2 21320 6660
2 22317 25194
2 2757 20254
2 4136 31613
2 34613 37961
2 31252 4724
2 2919 39137
2 38106 31360
2 7295 1953
2 24196 36126
2 26846 10867
2 30359 11076
2 3961 31204
2 30309 31413
2 20733 22315
2 23982 2639
2 3812 18756
2 7373 19617
2 4694 35465
2 5153 23975
2 17863 3175
2 37602 20870
2 26065 17399
2 35094 10752
2 12663 6036
2 6072 28971
2 27716 6094
2 31431 15885
2 7643 36100
2 18467 30914
2 18933 38199
2 33045 20112
2 16114 32319
2 23330 38091
2 31481 16841
2 39652 15297
2 32159 24145
2 29704 23669
2 4902 30010
2 10938 31457
2 2922 8001
2 29572 19375
2 38763 36930
2 26439 316
2 12862 33023
2 36121 32933
2 37811 37639
2 17338 372
2 7313 16109
2 36667 39461
2 13658 18538
2 18479 38566
2 29951 39575
2 39416 5818
2 29281 14565
2 21175 7947
2 35832 29725
2 32809 12485
2 6832 37289
2 17523 24703
2 3197 34842
2 19178 17567
2 19458 20816
2 39485 26968
2 2915 18939
2 25023 771
2 28690 5822
2 33113 21660
2 29295 3844
2 1018 37429
2 38984 872
2 38900 16054
2 12671 39994
2 27280 928
2 38334 16274
2 26839 38110
2 5283 27113
2 9266 33784
2 23623 23899
2 17853 1607
2 8150 17238
2 25606 19713
2 35324 34586
2 28706 38232
2 16485 18538
2 24892 19048
2 5051 25533
2 32878 17250
2 2772 3478
2 25486 23948
2 14622 23444
2 39992 16881
2 39500 5028
2 30772 19326
2 28222 17614
2 2858 19197
2 28991 5433
2 18030 27146
2 14530 22357
2 32790 20729
2 5027 35178
2 39431 8196
2 26115 29511
2 19184 30561
2 33409 2152
2 19315 28999
2 14667 37136
2 29910 8860
2 19011 22608
2 1981 22858
2 21528 32769
2 21879 11496
2 35363 33814
2 4349 2334
2 21641 25531
2 1154 1013
2 35379 10707
2 30062 26982
2 3947 24513
2 28772 27583
2 15296 13507
2 15617 3286
2 18794 21431
2 39465 21727
2 27401 28056
2 38615 33443
2 1488 3350
2 38884 39877
2 17102 22473
2 4188 34372
2 5623 12705
2 17179 23921
2 35626 17319
2 31085 10910
2 18103 25284
2 37574 39730
2 28657 31191
2 22670 32429
2 37152 30718
2 5412 5575
2 5291 2144
2 31569 10373
2 12738 5423
2 36398 32316
2 4569 10164
2 20644 11865
2 32790 21977
2 3393 12944
2 36004 6626
2 16180 18312
2 33517 22626
2 25031 36402
2 4966 6710
2 31434 14942
2 26142 30430
2 18907 21399
2 803 19513
2 6952 6425
2 34659 37880
2 815 4318
2 8901 34933
2 39707 2942
2 34803 3779
2 21103 10863
2 10066 10803
2 18947 1918
2 19844 7593
2 19171 25406
2 34429 39688
2 39547 20887
2 31623 31651
2 3156 17127
2 668 33190
2 30122 33145
2 15842 493
2 8702 38663
2 17154 2475
2 24660 13815
2 39286 11111
2 2190 25664
2 19053 22934
2 30979 10941
2 3971 14843
2 28120 13423
2 368 19199
2 33902 3673
2 3118 26607
2 4129 7410
2 20024 4453
2 12480 6098
2 11746 10379
2 33556 27463
2 15130 18237
2 15035 29061
2 16581 21376
2 17102 2585
2 11926 33749
2 34181 3226
2 18804 21709
2 4393 38439
2 36334 6551
2 982 24737
2 11506 17713
2 5934 28041
2 22226 28484
2 39947 8700
2 29259 32897
2 23010 37536
2 9980 39445
2 31837 1316
2 17669 15512
2 26772 17696
2 3643 9906
2 18393 4802
2 20617 21752
2 8495 26083
2 38956 5702
2 14122 32942
2 1604 13213
2 8808 33621
2 21517 38788
2 6133 33025
2 39517 24224
2 24871 17086
2 27798 31408
2 31732 8087
2 14997 19489
2 12509 19546
2 24379 34721
2 39841 14339
2 6844 25065
2 331 20405
2 30427 16111
2 36451 17047
2 39323 13723
2 25887 29046
2 4091 8859
2 7411 38823
2 7568 25821
2 21437 10202
2 1469 15349
2 39246 35659
2 15139 10686
2 20672 34521
2 11884 35225
2 33133 36208
2 21775 23983
2 10666 8950
2 4819 19898
2 7327 20645
2 23933 28016
2 30915 26827
2 24455 7324
2 22688 5361
2 32002 10353
2 28990 7200
2 18851 17729
2 25137 38015
2 1827 12056
2 6146 27226
2 28937 21324
2 3673 13953
2 30264 35045
2 27006 13871
2 10255 19437
2 16728 29554
2 37834 29444
2 37591 38083
2 20012 34198
2 26031 34862
2 33525 15554
2 27002 33627
2 25163 27692
2 7972 21590
2 23249 33248
2 1078 15088
2 28545 9894
2 23987 24068
2 8819 33085
2 33510 32677
2 11316 30092
2 33487 1772
2 3992 18820
2 14271 4905
2 26363 17952
2 38566 17649
2 19508 36240
2 23240 37764
2 8702 2088
2 1891 11280
2 11109 10093
2 32727 33559
2 35974 24362
2 19064 7318
2 14436 26213
2 11965 6600
2 12286 1099
2 25152 15321
2 10178 37163
2 10594 34696
2 15394 19375
2 16169 30819
2 15855 2315
2 16042 13916
2 5652 33421
2 38590 32525
2 29064 30245
2 22453 20300
2 27540 10627
2 11174 29134
2 32618 12440
2 34767 39512
2 28780 29483
2 31436 6299
2 37051 28669
2 24625 17874
2 39883 27595
2 31457 21444
2 4580 20377
2 39474 19936
2 39166 22136
2 18151 11218
2 22953 11430
2 9636 416
2 859 29134
2 18071 32562
2 7699 11149
2 26263 33313
2 18813 38916
2 10 21989
2 23782 24609
2 19149 31896
2 29351 32680
2 21451 39707
2 16933 24903
2 26438 33006
2 10845 38756
2 2577 35848
2 6380 9150
2 17483 33585
2 28891 38500
2 12118 37508
2 11391 1058
2 15385 37677
2 13923 24481
2 7179 15833
2 14576 14854
2 471 26231
2 39207 577
2 30911 37852
2 31837 22847
2 4553 28187
2 14412 11939
2 14643 15106
2 14008 6536
2 30586 19551
2 33225 30539
2 1911 24170
2 26584 22826
2 4340 24732
2 16095 10581
2 13568 33146
2 8451 29163
2 19466 38609
2 21535 38550
2 8902 36863
2 36051 18732
2 37165 32236
2 36928 13448
2 28253 10525
2 18423 24920
2 12935 8654
2 23017 28531
2 29719 18331
2 8295 10972
2 35861 19486
2 32298 34162
2 22902 20661
2 15910 26267
2 5120 18099
2 20063 38462
2 272 11845
2 5126 11421
2 16041 16213
2 26377 3074
2 3511 11345
2 4155 14101
2 15010 38260
2 33622 29879
2 32192 14021
2 10275 13899
2 7546 3862
2 6643 37412
2 19816 36991
2 34590 4489
2 21429 8912
2 36515 37991
2 15422 17985
2 10010 30147
2 31779 32722
2 19409 30374
2 18485 22785
2 10710 35865
2 6954 19703
2 33463 10637
2 30174 12587
2 15147 29818
2 24758 10703
2 2191 11830
2 27175 20646
2 33524 13007
2 4120 26103
2 35393 30923
2 7787 15443
2 36139 7486
2 9746 33776
2 30430 15984
2 18772 29875
2 3011 16783
2 6942 32972
2 27278 14029
2 27479 10992
2 17473 32850
2 35670 30043
2 1870 22801
2 17517 5714
2 39812 38122
2 14208 20346
2 18599 5962
2 17169 7518
2 4911 17520
2 24770 16739
2 22802 23060
2 36530 23638
2 5791 645
2 25397 34965
2 19436 24310
2 35249 37257
2 37712 20132
2 26361 11329
2 30421 118
2 11658 16525
2 16703 7634
2 39539 997
2 8680 29409
2 15434 11301
2 24226 31011
2 4366 10476
2 5499 16545
2 36766 37000
2 14154 29630
2 32978 15433
2 20222 711
2 20686 35299
2 28705 2722
2 17157 10648
2 25989 24905
2 24472 23555
2 34558 25374
2 30191 196
2 34340 38625
2 28348 23475
2 34906 28964
2 13101 19761
2 24205 6032
2 25723 29336
2 8643 12037
2 39212 23755
2 1271 25659
2 5977 4445
2 13809 32820
2 3332 17640
2 30453 31530
2 9093 14688
2 22718 22284
2 13528 4885
2 33738 4642
2 1154 4319
2 16507 33696
2 36373 26416
2 23842 24257
2 9900 23509
2 29363 6185
2 9669 33780
2 14795 13934
2 37395 10944
2 1890 18240
2 29899 33980
2 6633 6073
2 8415 37152
2 37894 3577
2 8512 25384
2 15354 17171
2 1137 8373
2 7780 8170
2 28998 39758
2 29539 27800
2 29795 10490
2 37992 18022
2 18753 36795
2 4993 28214
2 12869 10956
2 1440 24950
2 37637 22902
2 34686 29037
2 17380 35434
2 3527 30425
2 8425 6844
2 1169 30001
2 25796 25885
2 9014 16199
2 3089 8516
2 29717 25951
2 3577 36790
2 13795 18311
2 8597 28577
2 1183 25920
2 30925 34053
2 1289 36210
2 13891 12551
2 10159 3204
2 20922 4573
2 14162 30637
2 9746 8809
2 23303 1923
2 24673 4306
2 38035 2961
2 6948 37285
2 10199 34622
2 16090 37897
2 37701 38259
2 22114 9132
2 25491 10083
2 5907 1128
2 24319 7275
2 22193 3337
2 2998 12603
2 14769 31311
2 32005 10575
2 36164 19810
2 18685 28706
2 6116 28927
2 28883 8540
2 32656 39602
2 14459 6753
2 13971 34323
2 24196 6902
2 27997 34918
2 4076 8382
2 36172 34865
2 9090 21261
2 22409 11329
2 22198 19858
2 26137 26503
2 25639 3981
2 14232 2187
2 10327 29955
2 19501 20575
2 14427 29398
2 29123 20561
2 37317 22947
2 26062 3497
2 25444 25370
2 4765 7749
2 36171 36615
2 37174 979
2 27494 37542
2 30847 2865
2 27303 12983
2 17815 33133
2 6016 28464
2 36456 30114
2 18977 8553
2 35760 16071
2 27178 10457
2 6725 8926
2 8531 38025
2 34275 5106
2 845 36220
2 21295 34624
2 12871 34103
2 27801 11296
2 2410 6679
2 25142 24635
2 27281 4176
2 8890 18993
2 34053 17070
2 26515 36336
2 6977 40
2 16338 30951
2 17959 13480
2 24420 19241
2 4997 33794
2 2650 2495
2 3543 8062
2 4619 31332
2 24115 26372
2 33539 13848
2 28209 24733
2 31498 28201
2 10202 20601
2 30020 37430
2 5165 2052
2 33666 29347
2 12477 13911
2 20722 3380
2 23322 32914
2 35508 36032
2 11537 17949
2 33794 2183
2 10956 21584
2 19079 26105
2 7130 24831
2 38172 29741
2 5474 26706
2 16867 8141
2 23909 23612
2 34090 17447
2 14082 31561
2 446 33528
2 17462 37669
2 38942 37198
2 33540 8055
2 32195 20297
2 5565 1306
2 11381 39444
2 15367 37550
2 8077 1806
2 21240 15977
2 35549 14032
2 24295 15434
2 27624 13346
2 27413 25882
2 4530 20694
2 15749 20086
2 33268 24956
2 24532 30509
2 37498 12038
2 6767 27455
2 31512 29763
2 35430 181
2 33893 20369
2 32868 18574
2 3739 4360
2 10176 39180
2 30208 6519
2 26465 10447
2 33020 17831
2 30855 4626
2 5998 38922
2 34332 38709
2 21606 17632
2 22784 15516
2 25693 7848
2 31817 36170
2 15070 7890
2 14397 13359
2 36000 23014
2 11416 23189
2 3172 33235
2 14339 15108
2 36434 21747
2 21107 26876
2 33341 33705
2 15557 17845
2 8943 7613
2 23920 3426
2 23438 3626
2 13418 27217
2 15706 16298
2 37073 26501
2 15718 11017
2 35448 32801
2 34664 35817
2 34366 32446
2 149 952
2 35826 32601
2 35792 14762
2 13382 39346
2 10952 9265
2 30547 8023
2 10709 29845
2 10258 8817
2 17969 29729
2 9349 21027
2 29789 27322
2 15628 38340
2 14788 13833
2 33654 38449
2 16882 39153
2 21615 28664
2 30775 10796
2 26178 37970
2 11337 34149
2 28914 8208
2 29497 13709
2 20787 37030
2 30245 1094
2 16208 458
2 33455 32907
2 19004 38086
2 4944 32326
2 17613 10775
2 28189 28276
2 39820 31017
2 32710 9067
2 649 17869
2 2915 29558
2 21016 18372
2 29541 32467
2 19788 33157
2 15903 23483
2 21020 5337
2 26239 23610
2 7979 3027
2 6859 25717
2 5708 1529
2 19600 5167
2 10632 20355
2 14427 33243
2 4481 22660
2 17685 13532
2 17610 25909
2 28886 33843
2 12819 4681
2 31207 22195
2 24808 4083
2 15999 11156
2 23399 17820
2 37393 18634
2 33824 29447
2 14073 37903
2 33169 1885
2 19311 27808
2 27614 31297
2 36272 2783
2 34210 6689
2 2564 37438
2 27102 4496
2 34653 18578
2 5428 14131
2 5225 26110
2 19392 639
2 17142 37773
2 23902 27947
2 12296 12577
2 31843 31392
2 7290 3567
2 22452 32280
2 4420 30153
2 12057 2974
2 7236 29269
2 19518 37979
2 7440 33588
2 7895 10958
2 6903 25726
2 39386 27462
2 16781 15748
2 21659 20390
2 19300 27103
2 30139 37922
2 28795 29439
2 24283 14517
2 20211 12113
2 10790 27001
2 21114 8573
2 30128 38931
2 31612 30972
2 23311 28082
2 33876 34629
2 34250 23079
2 15912 7975
2 36490 5297
2 5511 3734
2 15794 6499
2 35401 35006
2 3608 5373
2 2737 35630
2 425 36294
2 26965 17037
2 6671 27175
2 8204 32382
2 21926 33969
2 22544 24648
2 28809 28850
2 34548 13870
2 10515 2351
2 27704 33361
2 20022 34638
2 21664 34880
2 10274 27788
2 8858 21708
2 3985 24391
2 22443 39202
2 22575 11891
2 23883 6966
2 32314 19818
2 19904 2309
2 13795 35460
2 11135 5019
2 15472 6435
2 3127 27189
2 7075 2519
2 20471 35434
2 35552 12594
2 25603 263
2 5438 25987
2 33697 23103
2 14392 28373
2 19277 21458
2 9715 2387
2 8609 32044
2 30527 14355
2 36355 39302
2 2423 39484
2 28713 6577
2 18830 20397
2 33126 31945
2 33857 38240
2 37129 16891
2 6500 4885
2 16030 29467
2 29168 2849
2 33179 1857
2 18567 37341
2 33727 28330
2 1194 8067
2 13380 29844
2 8825 29486
2 38243 1464
2 22148 15491
2 32092 12756
2 21618 26931
2 31475 35525
2 20489 9410
2 25100 1659
2 32435 18570
2 35321 32241
2 18999 18234
2 30330 11655
2 21449 21138
2 22766 23490
2 1799 28849
2 2176 5493
2 27139 3715
2 21472 5275
2 7464 28144
2 22555 33883
2 37238 10652
2 22457 21552
2 29009 36860
2 24911 35528
2 21038 10445
2 19439 9288
2 15987 1191
2 32657 26752
2 25853 26149
2 23972 27624
2 15809 18130
2 22731 30553
2 19395 12947
2 17059 7897
2 957 233
2 15239 5880
2 27115 30467
2 33207 20810
2 17218 9055
2 3802 22576
2 34818 12979
2 31786 245
2 29062 21853
2 12905 36721
2 2311 31237
2 27229 18297
2 18033 38342
2 36424 28692
2 27822 20773
2 36005 32683
2 7775 9663
2 4530 22584
2 5793 37193
2 2581 15692
2 28198 3955
2 34863 24661
2 37999 9528
2 24655 21376
2 20986 39355
2 14673 7568
2 30753 34163
2 12472 28868
2 2770 8293
2 27669 23874
2 15778 6306
2 23127 28290
2 2230 24321
2 24447 39870
2 4181 13686
2 771 24129
2 21659 38794
2 27822 31860
2 39051 27637
2 34143 10471
2 27403 35323
2 10818 11652
2 26425 26532
2 3150 1737
2 22259 19271
2 17335 13516
2 7509 26536
2 6503 27699
2 23354 27559
2 38754 33639
2 18196 10554
2 415 8919
2 10048 24817
2 35552 18367
2 24694 38643
2 8369 17219
2 38314 268
2 28689 11931
2 33840 18683
2 17532 28623
2 29024 33474
2 23392 32940
2 21081 24607
2 8075 33758
2 24335 32229
2 14278 33326
2 23876 8271
2 20125 3339
2 20182 5378
2 19282 3531
2 18500 7837
2 26082 23159
2 27815 18738
2 2322 16501
2 15343 35217
2 7397 33645
2 11215 11525
2 8183 38201
2 32285 38998
2 37266 17938
2 1813 22267
2 10107 4151
2 36447 38052
2 24484 21180
2 12595 36177
2 27416 3187
2 4450 38
2 21974 4112
2 38517 24769
2 24999 37422
2 26888 36765
2 34310 10830
2 28288 32874
2 30338 39429
2 2136 38273
2 32642 32533
2 512 18648
2 34500 26824
2 27123 17921
2 27510 4931
2 10698 24401
2 24540 39353
2 28101 2127
2 32594 30243
2 14780 33064
2 17743 22617
2 31619 15750
2 808 21898
2 31568 16756
2 31013 39314
2 18129 22426
2 24987 30314
2 19515 15966
2 34426 1320
2 9233 17188
2 24283 33300
2 16376 22443
2 28711 13725
2 17268 29993
2 33209 3849
2 14146 26496
2 6674 30194
2 24403 1063
2 11515 18211
2 21178 15080
2 29263 5562
2 22244 34048
2 36923 33184
2 3924 20522
2 7967 38875
2 30762 39583
2 33955 38523
2 16041 9307
2 13016 4013
2 6053 5167
2 15679 34335
2 17577 9741
2 7371 30872
2 29516 7157
2 38140 27784
2 31436 27211
2 38136 31466
2 15886 18123
2 5656 33773
2 18251 29965
2 9178 34605
2 14323 37913
2 17780 1708
2 12378 14702
2 29508 36508
2 19461 24494
2 19173 27651
2 19341 36381
2 22816 6563
2 39840 38392
2 24312 9813
2 7327 17243
2 2886 28749
2 35846 38764
2 21706 27581
2 1172 29460
2 17051 23464
2 29382 38374
2 25589 8830
2 33784 33575
2 30823 9878
2 13179 12195
2 11198 17579
2 6924 33864
2 13143 35327
2 13923 9205
2 22202 37497
2 34321 15751
2 8625 26485
2 14309 35446
2 28437 208
2 37183 7263
2 8883 3115
2 34022 11321
2 30860 15741
2 6694 3545
2 4684 39457
2 7968 19628
2 18788 14119
2 31659 1198
2 6688 26240
2 38270 28477
2 39644 12825
2 7377 33541
2 32802 2076
2 30861 20883
2 12858 13120
2 3229 38751
2 33832 20652
2 2867 39431
2 7606 9351
2 113 31769
2 26366 24373
2 545 11858
2 29762 6378
2 13441 28562
2 10885 34392
2 5968 2219
2 13022 2848
2 31737 26293
2 6689 18702
2 37749 23006
2 30840 11207
2 9555 23410
2 26835 36487
2 39019 28020
2 32400 28742
2 13575 8161
2 37927 24960
2 405 12496
2 1535 25451
2 24101 18926
2 38471 18091
2 27389 35609
2 34784 7217
2 39588 24943
2 36715 16078
2 8675 17017
2 7253 8694
2 19470 19236
2 38208 4543
2 33330 23178
2 39198 23160
2 7333 27391
2 24933 27639
2 3815 37398
2 23399 18011
2 4569 39402
2 18587 25815
2 13725 15068
2 36290 29213
2 36521 25248
2 27482 8270
2 36247 37040
2 11089 5581
2 987 26049
2 12731 28098
2 31248 19592
2 22391 34818
2 14772 30774
2 5445 27025
2 20838 9704
2 18656 20297
2 39035 1593
2 26084 16513
2 33929 24900
2 2946 5731
2 25358 37363
2 10930 9527
2 17429 17716
2 3515 9724
2 12497 19454
2 6048 33670
2 14033 38428
2 33217 5068
2 36870 30737
2 6980 15940
2 34414 22275
2 14455 17597
2 31836 20233
2 11573 8181
2 9417 27990
2 20882 21005
2 37981 5319
2 37504 29746
2 37258 36148
2 38811 8325
2 38606 31497
2 29342 18974
2 26131 26846
2 38731 36132
2 11826 13378
2 18070 39061
2 38543 22725
2 21322 33680
2 17008 9821
2 9171 27598
2 9120 38222
2 8995 16161
2 21407 38485
2 31427 11132
2 5017 32619
2 13993 17001
2 26881 39411
2 3336 12577
2 25955 349
2 30781 27553
2 17469 38341
2 5576 28630
2 19724 23113
2 20315 3539
2 29707 25416
2 19243 7614
2 4950 35440
2 2574 19763
2 34768 34783
2 9709 1085
2 38934 5452
2 23007 18682
2 8041 35766
2 13689 28583
2 11434 20907
2 78 3773
2 4452 37621
2 35043 30039
2 14544 9864
2 5264 2726
2 9804 24192
2 16180 27380
2 17391 5926
2 31059 24816
2 13423 22854
2 33824 27148
2 8181 12257
2 5113 33660
2 23267 33443
2 1459 31725
2 3811 2913
2 12058 15303
2 34831 32537
2 13892 16146
2 19958 31822
2 21922 28172
2 39344 2825
2 34309 36479
2 39514 24310
2 37913 19671
2 19098 23
2 33199 21773
2 19105 13481
2 29811 377
2 33318 24612
2 36815 10810
2 21957 30434
2 23445 20444
2 25475 9621
2 35176 36199
2 11443 25049
2 21798 10041
2 14269 32312
2 22420 1257
2 23081 6576
2 4518 18491
2 37426 29086
2 22445 19147
2 31834 23846
2 31064 37197
2 3741 6079
2 11802 26335
2 39340 13634
2 6292 23578
2 7935 558
2 9120 23318
2 36387 25340
2 7218 20332
2 24086 38549
2 3780 8773
2 29038 310
2 8588 6196
2 3588 24952
2 2915 29213
2 20219 14910
2 12870 1616
2 13784 27793
2 29604 39143
2 17939 39762
2 11454 30875
2 17161 39926
2 23833 36688
2 1840 26393
2 7075 8274
2 7787 24555
2 16839 32960
2 37801 34844
2 24695 29190
2 9331 9960
2 22478 34583
2 19632 8435
2 1435 26627
2 6539 6781
2 34491 5693
2 2899 3503
2 28080 17042
2 10423 29853
2 9468 15393
2 18042 38137
2 37798 35218
2 5779 37453
2 22441 4310
2 15273 29871
2 10248 6725
2 9489 10302
2 5733 34704
2 8156 19189
2 33252 18457
2 30901 39056
2 5336 634
2 4585 22990
2 12367 29957
2 1873 17715
2 12124 36912
2 31722 37905
2 16337 38082
2 5136 2841
2 17038 38653
2 5205 15292
2 689 5648
2 14762 24890
2 15635 15730
2 2598 22799
2 23362 33674
2 28266 21675
2 20140 16172
2 30248 35069
2 22456 21092
2 15822 22239
2 20247 12002
2 1711 10405
2 32049 17967
2 37177 8852
2 35586 12881
2 12956 24484
2 14054 9849
2 26547 2187
2 8782 26809
2 2683 27378
2 27985 38416
2 23029 14412
2 15213 885
2 31290 39887
2 32740 16046
2 20980 7058
2 3781 26856
2 21234 10144
2 4153 25273
2 1417 5068
2 36432 6323
2 24061 8162
2 28214 18513
2 6914 17853
2 29662 34570
2 31893 21881
2 10143 34145
2 19264 36876
2 38049 35574
2 13611 10237
2 26454 15702
2 22083 22830
2 7834 25004
2 10185 3708
2 1021 29870
2 4326 37769
2 28130 27835
2 10916 35486
2 13404 15227
